Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
1700001G01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001G11Rik	0	0.078094	0.212046	0	0.228697	0	0	0.443992	0	0	0	0.514513	0.061061	0.231173	0.103626	0.123362	0.175353	0	0	0.086711	0.275289	0	0.21262	0.403718	0.072011	0.09898	0	0.510868
1700001J03Rik	0.150405	0	0.077287	1.15405	0	0.390463	0	0.46037	0.048573	0	0	0	0.387863	0	0.233521	0.215636	0.249033	0	0	0	0	0.065771	0	0	0.06769	0.073417	0	0.049047
1700001J04Rik	0.198427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001J11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001K19Rik	0.539807	0.807439	0.489906	0.160993	0.365666	0.198963	0.401292	0.259667	0.144827	0.426794	0.123123	0.630701	0.167183	0.390253	1.038937	0.457788	0.660088	0.273592	0.52701	0.265158	0.303453	0.428337	0.151423	0.405184	0.229016	0.262672	0.368831	0.088107
1700001L05Rik	0.55855	0.928242	0.329839	0.541465	0.242072	0.224301	0.143176	0.291038	0.235851	0.461435	0.07385	0.309284	0.291161	0.563525	0.398814	0.34266	0.242368	0.278963	0.214235	0.165386	0.553509	0.3329	0.106887	0.175603	0.140579	0.300427	0.186118	0.13645
1700001L19Rik	0	0.209621	0	0	0	0.087005	0	0	0	0	0	0	0.034492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001O22Rik	0.218003	0.148627	0.571539	0.168885	0	0.135117	0.0853	0.10842	0.036987	0.266831	0	0.024468	0.031901	0	0.180334	0.273328	0	0	0.187294	0.062114	0.015118	0.139991	0.072027	0	0.298077	0.093958	0.040097	0.077266
1700001P01Rik	0.095061	0	0	0.310511	0	0	0	0	0	0	0	0.704346	0.198627	0	0	0	0	0	0.09926	0	0	0	0	0	0	0	0	0
1700003C15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700003D09Rik	0	0	0.024248	0.034071	0	0	0	0	0	0	0	0	0	0	0.030343	0	0	0.022614	0	0	0	0	0	0	0	0	0	0
1700003E16Rik	0.019527	0.063017	0.016411	0	0	0.073124	0	0	0.05696	0.099026	0	0	0	0	0.257961	0.051477	0.199369	0	0	0	0	0	0	0	0.079224	0.095485	0	0.028364
1700003E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700003F12Rik	0.328149	0.092996	0.067737	0	0	0.443202	0.700382	0.362291	0	0.049155	0	0.060531	0.121913	0.339507	0.174224	0.486636	0	0.051522	0	0.055715	0.129263	0.069646	0.054312	0	0	0	0	0
1700003G13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700003G18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700003H04Rik	0	0	0	0	0	0	0	0	0	0	0	0.046877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700003I22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700003L19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700003M02Rik	0	0	0.01482	0	0	0	0.018886	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010142	0.062351	0	0	0	0	0	0
1700003M07Rik	0.035965	0.048095	0.058171	0	0.034982	0	0	0.036269	0.024694	0.039322	0	0.05049	0.102509	0	0.01915	0	0.113692	0	0	0.040434	0.011762	0.016569	0	0	0.054769	0.015106	0	0
1700003P14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700006A11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700006E09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700006F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700006H21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700006J14Rik	0.244862	0	0	0	0	0.024659	0	0	0	0.025001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013468	0
1700007B14Rik	0.024668	0	0.084258	0.046861	0	0	0.216583	0.125089	0	0	0.021905	0.089356	0.016972	0.021593	0.025737	0.129112	0.179346	0.106878	0.132775	0	0.215596	0.021246	0.037614	0.090251	0.036726	0	0.112297	0.045877
1700007E05Rik	0.55893	0.549166	0.50203	0.164702	0.163797	0.233979	0.269676	0.856544	0.197929	0.377733	0.401252	0.494031	0.226531	0.396117	0.85383	0.597627	0.672999	0.662945	0.276289	0.123829	0.230965	0.150199	0.138581	0.275445	0.27667	0.034017	0.094547	0.339055
1700007F19Rik	0	0.037667	0	0	0	0	0.03595	0	0	0	0	0	0.089635	0.02873	0	0.085163	0	0	0	0.024178	0.019067	0	0	0	0	0	0.075934	0
1700007G11Rik	0.053668	0	0	0	0	0	0	0	0	0.156073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044971	0	0	0
1700007J10Rik	0.61909	0.746976	0.802604	0.512843	0.959261	0.671345	0.479617	0.108971	0.281506	0.349006	0.614459	0.460495	0.35381	0.066381	0.833963	0.657168	0.707341	0.55307	0.384553	0.467705	0.256979	0.638308	0.229612	0.118831	0.141309	0	0.354197	0.253604
1700007K09Rik	0	0	0	0	0	0	0.345938	0	0	0	0	0	0	0	0	0.531837	0	0.150787	1.305104	0	0	0	0	0	0	0	0	0
1700007K13Rik	0	0	0	0	0	0	0	0	0.040511	0	0.340664	0	0	0.047409	0	0.048228	0	0	0	0	0.044127	0	0.052053	0.049355	0	0.049632	0	0
1700007L15Rik	0	0	0	0	0.396715	0.184223	0.151046	0	0.215192	0.548928	0.233995	0.472962	0.124537	0.660329	0.364732	0.940207	0	0	0	0	0.279992	0.137994	0.323069	0	0.443276	0.425779	0	0
1700007M16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700007P06Rik	0	0.05587	0	0	0.03609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153178	0.088265	0.022304	0	0.033114	0	0	0	0.143457	0.026151
1700008F21Rik	0	0	0	0	0	0.054911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700008I05Rik	0.134221	0.062859	0	0	0	0	0	0	0	0.055877	0.07719	0	0.018465	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019887	0.098925
1700008J07Rik	1.476434	1.606739	0.677991	1.281983	1.175318	0.808366	0.705809	0.427003	1.409527	0.880914	1.140721	0.499754	1.056117	1.526255	1.5213	0.674951	1.237142	0.674196	0.67953	0.721397	0.593061	0.883648	0.834687	0.606839	0.470365	0.679616	0.655867	0.64722
1700008K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700008O03Rik	0	0.316	0.056437	0.040686	0	0	0.143639	0.066229	0	0	0	0	0.107888	0	0	0	0	0	0	0.043383	0.033425	0	0.01606	0	0.043252	0	0	0.024502
1700008P02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700009C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700009J07Rik	0	0	0	0	0.045155	0.030975	0	0	0	0.072498	0.045471	0.159638	0	0	0	0	0	0.064766	0	0	0	0	0	0	0	0.083906	0	0.054068
1700009N14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700009P17Rik	0.450455	1.564317	1.153311	1.084976	1.077138	0.300269	0.38196	0.395492	0.528326	0.775159	1.227314	0.411822	1.207811	2.611766	0.978389	0.273845	1.045975	0.861227	0.4258	0.425947	0.446059	0.581677	0.435457	0.382351	1.069561	0.390836	1.532353	0.651271
1700010B08Rik	0	0	0	0	0	0	0	0.190909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700010B13Rik	0	0.178735	0	0.16204	0	0.043031	0.032376	0	0	0	0	0.111059	0.043334	0	0	0.052821	0.065802	0	0.032745	0	0	0	0	0	0	0.049261	0	0
1700010D01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700010H22Rik	0.052695	0.065208	0	0	0	0	0	0.487812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08547	0	0	0
1700010I02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700010I14Rik	0.130031	0	0	0	0	0.061667	0.025265	0.049439	0	0.034228	0.084148	0.06542	0.0585	0.038049	0	0	0	0.019409	0.047564	0.036657	0.01404	0.064332	0	0.03602	0.034968	0.059338	0.018408	0.01549
1700010J16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700010K23Rik	0	0	0	0	0	0	0	0	0	0.074068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700010K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700010L04Rik	0.099174	0.061921	0	0	0	0	0	0	0	0.440342	0	0	0.035498	0.042059	0.155696	0.041348	0	0.215004	0.073296	0	0	0	0.063278	0	0	0	0.035187	0
1700010N08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700011A15Rik	0	0	0	0	0	0.139577	0	0	0	0	0	0	0	0	0.064191	0	0	0	0	0	0	0	0	0	0	0	0	0
1700011B04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072247	0	0	0	0	0	0	0	0	0	0	0	0.012942
1700011E24Rik	0.329653	0	0	0	0.07275	0	0.096242	0	0	0	0.070317	0	0	0	0.298009	0.212257	0.204362	0	0	0.18154	0.089535	0	0	0	0	0	0	0
1700011H14Rik	0.160575	0.33556	0	0.183723	0.145093	0	0	0.102487	0	0	0	0.030569	0	0.090476	0	0.024815	0.09376	0	0	0.059046	0.084448	0.100187	0	0.10956	0.146147	0	0.046226	0.111915
1700011I03Rik	0	0	0	0	0.224162	0	0.162174	0	0	0	0	0	0	0	0	0.198821	0.133616	0	0	0	0	0	0	0	0	0	0	0
1700011L22Rik	0	0	0	0	0	0	0	0	0	0.035243	0	0	0.140493	0	0	0	0.160131	0.036839	0	0.069996	0	0	0	0	0	0	0	0
1700011M02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012A03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012B07Rik	0	0.094593	0.04333	0.037058	0	0	0	0	0	0	0	0	0	0	0.037537	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012C08Rik	0	0	0.093273	0	0.091428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423986	0	0	0	0	0	0	0	0
1700012C14Rik	0	0	0	0.159282	0	0	0	0	0	0	0.248621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012E03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012L04Rik	0	0.115766	0.127444	0	1.126259	0	0	0.731864	0	0	0.079123	0	0	0	0.217804	0	0	0.0846	0.266037	0.450181	0.23893	0.228753	0	0	0.173077	0.105754	0	0
1700012P22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700013F07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149531	0	0	0	0	0	0	0	0	0	0	0	0
1700013G24Rik	0	0	0.033133	0	0	0	0.039715	0	0	0	0	0	0.059042	0.034084	0.040644	0	0	0	0	0	0.0222	0	0	0	0.10086	0	0	0
1700013H16Rik	0.07371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03824	0	0	0	0	0	0	0	0	0	0	0	0	0
1700013N06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700014D04Rik	0.043761	0.064822	0.194034	0.023226	0.093285	0	0.15305	0.010722	0.029533	0.015449	0.134101	0	0.007708	0.018986	0	0.009465	0.011733	0	0.047438	0.04859	0.012754	0.009544	0.072168	0.187524	0.04291	0	0	0
1700015E13Rik	0.448798	0.072367	0.671078	0.139602	0.204874	0.206386	0.285245	0.39813	0.184007	0.084751	0.151867	0.053744	0.04261	0.098513	0.416095	0.864794	0.322768	0.132445	0.166887	0.085911	0.29472	0.252723	0.097815	0.086716	0.146427	0.146292	0.17323	0.226359
1700015F17Rik	0	0.062838	0.088165	0	0	0	0	0	0	0	0	0	0	0	0	0.274495	0	1.248953	0	0.072583	0	0	0	0	0	0	0	0
1700015G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700015O11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119643	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016C15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232741	0	0	0	0	0	0	0	0	0	0	0
1700016D06Rik	0.236552	0	0.055944	0	0.05943	0	0.066417	0	0.0969	0.048349	0	0	0	0	0	0	0	0	0	0	0.13075	0	0	0	0	0	0	0
1700016G14Rik	0.192379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054893	0.048188	0	0	0	0
1700016G22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016H13Rik	0	0	0	0	0.035638	0	0	0	0	0	0	0	0	0	0	0	0.079822	0	0.08	0	0.084187	0	0	0	0	0.083504	0	0
1700016K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.035408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016L21Rik	0	0.123135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016P03Rik	0	0	0	0	0	0	0	0	0	0.518129	0	0	0	0.106329	0	0.145317	0	0	0.529707	0	0	0	0	0	0	0	0	0.114978
1700016P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017B05Rik	16.037847	12.364171	5.443333	7.303916	3.230636	2.396544	2.047102	2.169617	2.506442	2.864018	2.904213	2.148921	2.362068	4.175216	5.092593	12.301494	14.60954	2.13461	2.65762	2.348176	2.517079	1.885357	2.88047	2.325958	1.880177	2.00287	2.128824	1.467658
1700017D01Rik	0.051623	0.020066	0	0	0.016016	0	0.054702	0.070086	0.011384	0	0	0.03072	0	0	0	0	0	0	0	0	0	0	0	0.02467	0	0	0.025624	0
1700017G19Rik	0.02082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017I07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017N19Rik	0	0	0	0.06274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018B08Rik	0	0.13929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029814	0	0	0	0	0	0	0
1700018B24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018C11Rik	0	0	0	0	0	0.090768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018L02Rik	1.012849	2.49663	2.022776	1.479845	0.664131	0.988575	0.585036	0.733684	0.865002	0.919413	0.561572	0.797158	0.593851	1.348759	1.067846	1.546225	1.948581	1.115884	0.549772	0.579863	0.660767	0.706336	0.669707	0.820327	0.807749	0.401157	0.726239	0.628091
1700018M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120073	0	0	0	0
1700019A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156948	0	0	0	0
1700019B03Rik	0	0	0	0	0	0	0	0	0.055272	0.019527	0	0	0	0	0	0.093068	0.058396	0	0	0.080503	0	0	0	0	0	0	0	0
1700019B21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019D03Rik	0.472924	1.097994	1.489149	1.622935	0.75441	0.7874	0.928483	0.478666	0.977504	0.691957	0.815274	1.069196	0.75902	0.969371	1.863299	1.38252	1.747565	0.466469	0.848739	0.971465	0.661489	0.521524	0.594296	0.848821	0.445804	1.004254	0.533541	0.755082
1700019E08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110533	0	0	0	0	0	0
1700019G17Rik	0.318179	0.30797	0.177072	0.318197	0.186524	0.188604	0.205534	0.456743	0.343365	0.369295	0.302876	0.150868	0.187423	0.433545	0.163661	0.235463	0.176378	0.246443	0.52344	0.436832	0.369108	0.736091	0.446865	0.350939	0.197115	0.157688	0.160255	0.4567
1700019G24Rik	0	0	0	0	0	0	0	0	0.077235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019L03Rik	0.3249	0.195288	0.540672	0.062337	0.059148	0.041698	0.298341	0.080265	0.054011	0.099643	0.480683	0.017901	0.056547	1.583929	0.105436	0.033687	0.08656	0	0.02159	0.074835	0.022898	0.0353	0.345387	0.014669	0.014629	0.049586	0.228065	0.419922
1700019M22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019N19Rik	0.044729	0	0	0	0	0	0	0.042491	0	0	0	0	0	0	0	0	0	0	0	0.227713	0	0	0	0	0	0	0	0
1700019O17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068974	0	0.069062	0	0	0	0	0	0	0	0	0	0	0
1700019P21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020A23Rik	0.623907	0.392132	0.133934	1.179833	0	0	0.256642	0.31522	0.15792	0	0	0	0	0	0.085264	0.107382	0.53281	0	0	0	0	0	0	0	0.061512	0.324957	0.244912	0.073662
1700020D05Rik	1.537187	1.981646	0.420874	0.823043	0.539407	1.397224	0.951271	0.694667	0.838914	1.906451	1.574996	1.50308	1.838728	1.776812	1.94611	0.497947	0.102691	1.005084	0.911849	1.176673	1.267771	1.355555	1.046428	0.850405	1.523448	1.381936	1.017908	0.708804
1700020G17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020I14Rik	58.952201	69.891509	72.700748	62.658904	86.065959	54.04115	72.326102	83.4175	80.033684	72.162902	88.775449	78.712831	62.688752	85.88255	91.41238	63.853322	53.061341	81.970085	93.565491	76.07653	79.096007	63.39332	75.000841	68.428171	57.324292	68.651333	78.446854	61.832028
1700020L24Rik	1.213872	4.297557	2.269825	4.919122	0.384619	0.681828	3.19585	0.679021	0.563255	0.408055	0.405408	0.79473	0.89004	3.199254	2.3166	1.154007	1.217749	1.075818	0	1.123839	0.747649	0.06168	1.13871	1.085567	0.717006	1.147943	0.828289	0
1700020M21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020N01Rik	0.059605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056886	0	0	0	0	0	0	0	0	0
1700020N15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020N18Rik	0	0	0	0	0	0	0	0	0.07352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021A07Rik	0	0	0	0	0	0	0	0	0	0	0.349711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021F05Rik	17.589212	13.019169	18.81363	19.778109	19.264839	20.04777	17.505507	21.963776	22.302439	20.4916	22.041869	19.872976	20.499589	19.298174	15.95745	18.13045	18.245965	22.456803	21.694906	20.311137	23.042117	15.616302	21.881441	23.103453	21.053228	19.707689	19.350819	22.780137
1700021F07Rik	0	0	0.06828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021J08Rik	0.298303	0.910731	0.979296	0.677937	1.131127	0.121259	0.669363	0.23669	0.589169	0.536286	0	0.238748	0.062671	0.398658	0.291494	0.077597	0	0.458718	0.385611	0.326818	0.312251	0.143756	0.145731	0	0.468577	0.138026	0.06337	0.541589
1700021K19Rik	15.885965	19.115135	6.962043	8.9373	11.9106	9.409319	10.497094	9.73501	12.541028	12.78205	8.314568	9.249727	12.082505	15.748298	14.2491	6.968191	7.202923	10.227289	12.820972	11.826503	10.876373	10.297832	7.177259	8.161369	7.349384	8.311908	9.114203	6.816506
1700021L23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021N21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022A22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022E09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022F17Rik	0	0	0.029567	0	0	0	0	0	0	0	0	0	0	0.01538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022H16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022I11Rik	0.905104	0.127943	0.420184	0.485307	0.028059	0.062842	0.148238	0.35713	0.07821	0.35215	0.055938	0.250107	0.064506	0.531838	0.36698	0.485583	0.48734	0.359829	0.568233	0.327666	0.248329	0.286612	0.617604	0.170261	0.105515	0.162783	0.220731	0.131301
1700022N22Rik	0	0.31703	0	0.177066	0.137798	0.373561	0.075235	0.548966	0	0.263851	0	0.317566	0	0.088013	0.319941	0.171726	0.623816	0	0	0.439854	0	0	0	0	0.356661	0	0	0.449452
1700023C21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700023E05Rik	0	0	0	0	0	0.017682	0	0	0	0	0.097299	0	0	0	0.026762	0.067603	0	0	0	0	0	0	0	0	0	0.020529	0	0
1700023F02Rik	0	0.433436	0	0	0	0	0	0	0	0.260658	0	0	0	0	0	0	0	0	0	0	0.06578	0	0	0	0	0	0	0
1700023F06Rik	0	0	0	0	0	0	0	0.127566	0	0	0	0	0	0.039177	0.047893	0	0	0	0	0.298796	0	0	0	0	0	0	0	0
1700023H06Rik	8.02891	18.353445	7.012911	11.289197	1.484312	1.395367	1.811542	0.882406	1.325579	2.122327	1.777663	1.294754	1.622234	2.936867	1.861827	6.66727	9.791969	1.559591	1.289161	1.716691	1.151216	1.470668	1.589913	0.979834	1.509021	2.021314	1.153352	2.312984
1700023L04Rik	0	0.407709	0	0	0.055308	0.044955	0	0	0	0	0.160533	0.057177	0	0	0	0	0.069585	0	0	0	0	0	0	0.045316	0	0	0	0.03856
1700024B05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024B18Rik	0	0	0.217859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024G13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024J04Rik	0.028315	0.298375	0	0.028507	0.082385	0.019609	0	0	0	0.03099	0	0.104177	0	0.073997	0	0	0.087348	0	0.092931	0	0.016434	0.121396	0	0	0	0.068871	0	0
1700024P04Rik	0	0	0	0	0	0	0	0	0	0.05097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024P16Rik	0.12471	0.029992	0.22885	0.170476	0.128523	0.017421	0.091113	0.121812	0.133841	0.103787	0.070628	0.157716	0.060421	0.075528	0.193824	0.141036	0.01329	0.143729	0.130537	0.118456	0.078796	0.107869	0.061468	0.118337	0.086475	0.039984	0.075268	0.077084
1700025B11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025C18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04627
1700025D23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025F22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025G04Rik	23.486434	25.831673	29.050403	31.246401	15.545584	18.976494	23.101172	9.550084	15.110389	18.123563	20.074984	14.17046	23.417584	32.202266	38.70521	24.746068	31.444852	7.970103	13.512166	14.805446	10.076769	10.743191	10.850891	11.075186	16.973708	12.5775	8.073473	7.065892
1700025H01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
