Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
1700011E24Rik	4	0	0	0	1	0	1	0	0	0	1	0	0	0	3	3	2	0	0	3	2	0	0	0	0	0	0	0
1700011H14Rik	3	10.026	0	3	5.968	0	0	3.971	0	0	0	1.243	0	3.898	0	1.081	3.211	0	0	3	4	4.278	0	5.538	3.392	0	1.226	3.466
1700011I03Rik	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
1700011L22Rik	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0
1700011M02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012A03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012B07Rik	0	1	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012C08Rik	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
1700012C14Rik	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012E03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012L04Rik	0	1	1.664	0	14	0	0	8.6	0	0	1	0	0	0	2.249	0	0	1.242	3	7	5	3	0	0	2.657	1.455	0	0
1700012P22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700013F07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1700013G24Rik	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	3	0	0	0
1700013H16Rik	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1700013N06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700014D04Rik	4	1	6	2	9	0	4	1	4	2	4	0	1	2	0	1	1	0	1	6	2	1	8	6	1	0	0	0
1700015E13Rik	8	1	14	2	4	5	5	7	5	2	3	1	1	2	7	18	5	3	3	2	9	5	2	2	3	3	4	6
1700015F17Rik	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	2	0	0	0	0	0	0	0	0
1700015G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700015O11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016C15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1700016D06Rik	7	0	2	0	2	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
1700016G14Rik	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
1700016G22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016H13Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	0	0	0	2	0	0
1700016K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016L21Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016P03Rik	0	0	0	0	0	0	0	0	0	13.405	0	0	0	2.337	0	3.199	0	0	10.394	0	0	0	0	0	0	0	0	3.332
1700016P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017B05Rik	1725.277	1073.803	701.965	743.18	363.963	359.34	213.593	246.554	399.701	437.771	316.352	248.088	353.01	515.311	519.988	1526.37	1441.091	297.161	267.75	341.586	469.667	235.714	369.056	336.141	257.866	267.192	301.434	245.491
1700017D01Rik	3	1	0	0	1	0	3	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
1700017G19Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017I07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017N19Rik	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018B08Rik	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1700018B24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018C11Rik	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018L02Rik	52.757	102.914	124.008	70.894	36.38	69.572	28.956	37.632	66.19	66.537	29.766	44.321	40.692	79.367	51.154	92.211	91.056	73.761	25.887	38.897	58.944	40.253	41.086	55.789	54.236	24.913	49.412	47.466
1700018M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.179	0	0	0	0
1700019A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1700019B03Rik	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	0
1700019B21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019D03Rik	33	66	120.686	110.142	53.952	79.358	60	35	103	71	58	50.466	77.025	77.789	127.509	111	118.244	42.232	57	94.622	79	43	49	82	41	88	49	88
1700019E08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1700019G17Rik	21	17	14	20	13	17.788	13	31	34	35	21	11	18	33	7	18	10.939	21	33	40	43	43	36	32	17	13	14	49
1700019G24Rik	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019L03Rik	3	8	4	3	3.2	3	1	4	4	7	7	1	4	8	5	2	4	0	1	5	2	2	7	1	1	3	15	4
1700019M22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019N19Rik	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
1700019O17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0
1700019P21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020A23Rik	7.688	4	2	13.313	0	0	2	4	3	0	0	0	0	0	1	1	6	0	0	0	0	0	0	0	1	5	4	1
1700020D05Rik	34	34	11	15	13	42	21	16	29	57	38	35	54	45	41	13	2	29	21	35	50	34	27	25	39	36	30	24
1700020G17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020I14Rik	7539.187	8057.779	11137.864	8095.911	11091.278	10059.361	8264.791	11088.562	16195.091	13874.009	11309.341	10988.432	11923.845	12826.454	11665.281	9348.561	6854.558	13665.872	11859.63	13882.799	17824.19	9816.336	11543.922	12249.343	9972.191	11327.454	13430.523	13555.829
1700020L24Rik	15.603	29	25.247	40.146	4	8	29	9.691	8	8.694	7.882	8	11.299	36.249	19.679	15.543	10.326	13	0	17.604	13.78	1.227	14.44	13	9	13	10	0
1700020M21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020N01Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1700020N15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020N18Rik	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021A07Rik	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021F05Rik	393	228	503	361	490	612	386	493	782	630	542	501	629	485	326	473	349	681	502	613	949	398	607	693	562	536	579	798
1700021F07Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021J08Rik	3.374	8.123	13.445	7.241	14.651	2.03	8	3.119	10.574	8.727	0	3.057	1.036	5.372	3.157	1.043	0	7.116	4.33	5.145	6.579	2.002	2.11	0	7.037	2	1.009	10.035
1700021K19Rik	1404	1148	735.001	597	988.314	1064	755	910	1566.889	1553	896	937.998	1265.001	1293.035	1187.001	717	637	991	995.999	1317	1624.001	991	839.824	972.999	941.956	1065.314	1105.999	1134.882
1700021L23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021N21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022A22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022E09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022F17Rik	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022H16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022I11Rik	27.052	11	12.04	17.616	3	5.057	6.184	9.698	8.056	10.931	2.077	5.569	5.068	19.283	15.478	10.837	16.763	9.792	17.965	10.653	15.662	6.232	17.016	6.436	4.218	7.272	13.393	8.322
1700022N22Rik	0	3.808	0	2.228	2.243	7.601	1.108	8.647	0	5.389	0	5	0	1.515	4.703	3	8.608	0	0	9	0	0	0	0	6	0	0	10.475
1700023C21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700023E05Rik	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
1700023F02Rik	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0
1700023F06Rik	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0
1700023H06Rik	154	286	157	177	31	37	34	18	40	56	38	26	42	65	35	149	172	40	26	45	39	33	35	25	33	46	30	70
1700023L04Rik	0	5	0	0	1	1	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
1700024B05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024B18Rik	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024G13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024J04Rik	1	9	0	1	3	1	0	0	0	1.551	0	4	0	3	0	0	3	0	3	0	1.004	5	0	0	0	3	0	0
1700024P04Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024P16Rik	10	2	22	13	11	2	7	10	16	12	6	14	7	7	15	13	1	15	10	13	11	10	6	13	9	4	8	10
1700025B11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025C18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1700025D23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025F22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025G04Rik	1906	2193	2660.001	2174	1451	2027	1477.001	960.001	2153.001	2226	1796	1424.628	2342	3020.999	3217	2227	2410	1223.999	1262.001	1937	1858	1044	1063	1353.001	1347	1306	1306.999	1228
1700025H01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025M24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1700025N21Rik	7	11	15	1	0	10	2	8	1	14	8	2	0	4	3	5	0	0	5	7	11	4	2	3	0	1	6	2
1700025N23Rik	46	7	5	9	2	7	1	0	5	8	0	2	8	1	7	5	5	3	12	7	2	1	2	0	2	7	1	0
1700025O08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700026D08Rik	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1700026D11Rik	0	0	0	0	3	3	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0
1700026F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700026J12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700026J14Rik	0	0	0	0	0	0	0	0	0	1	0	6	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
1700026L06Rik	4	1	0	0	0	0	0	0	0	1	0	0	2	6	0	1	3	0	0	0	0	0	0	0	1	0	0	5
1700027A07Rik	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1700027A15Rik	0	4	3	0	3	1	0	6	1	8	1	2	2	1	2	0	0	6	10	4	12	3	6	0	3	4	8	4
1700027F09Rik	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027H10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027I24Rik	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028B04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028D13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028E10Rik	24.647	21	26.708	24.44	10.532	13	26.767	7.468	21	23.522	16	28.322	19.02	12.503	31	13.52	20.295	31	14	29	36	18.906	14.425	7	10	22	15.457	15.334
1700028I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028J19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028K03Rik	48.506	51	47.018	71	32.284	47.17	27	19.376	42	57	36.937	35.153	56.701	85.497	50	67.965	101.141	48.399	38.249	44	32	68.98	34.957	38.427	16	44	63	51.572
1700028M03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028N14Rik	4	12	1	2	2	16	4	1	1	10	5	0	7	17	9	3	0	2	3	6	8	0	0	0	0	2	0	0
1700028P14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028P15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029B22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029E06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029F12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029H14Rik	3	0	3	3	2	0	0	0	2	3	3	0	1	0	1	5	2	0	1	6	1	0	4	1	2	1	5	0
1700029I15Rik	26	25	14	9	15	22	6	20	25	10	17	12	16	25	25	24	12	15	10	17	17	11	13	5	9	17	10	11
1700029J03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029J07Rik	26	91.567	36.054	35.76	36	36.999	8	46	84.918	61.903	51	34.856	58	65	69.577	43.321	39	45	20	71.509	41.923	54.422	22	56.307	43.309	52.134	65.857	48
1700029M03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029M20Rik	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029N11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029P11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1700030A11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	2
1700030C10Rik	6.309	17.691	11	10.863	8.01	9	6.887	1	20.079	14.295	3.207	11	11.864	13.065	18.377	15	9.566	8.819	6	8.336	20	15.377	6	3	4	10	6	3.669
1700030C12Rik	0	2.033	0	0	0	5.317	0	0	5.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.185	0	0	0	0
1700030C14Rik	1	2	6	1	0	0	0	1	0	0	0	0	0	0	2	7	3	2	0	0	0	0	0	0	0	0	0	0
1700030F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030J22Rik	9	16	12.744	6	17	20	0	3	27	36	26	3.492	14	11	22	10	8	16	13	6	21	1.624	12	6	13.28	5.803	3.872	6.411
1700030K09Rik	83.243	102.42	61.105	80.502	70.614	97.663	44	55.271	133.341	97.639	61.383	60.404	96.901	98.124	130.051	71.099	65.518	90.64	77.35	90.625	89.829	79.461	73.999	94.129	82.584	66.103	71.676	71.644
1700030L20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030M09Rik	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030N03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030O20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1700031A10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
1700031F05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031F10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031L13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031P21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034B16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034G24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034H15Rik	22.569	19.402	22.736	8.054	4.205	12.472	8.205	3.044	32.209	10.351	14.237	6.052	13.12	8.336	7.168	10.172	6.351	11.769	14.176	13.609	16.357	12.297	7.115	1.019	5.063	10.509	10.468	3.069
1700034I23Rik	54	46	139	59	43	51.845	44.927	60	129	55	45.661	41	54	83	87	104.285	57	122	96	95	82	102	47.493	74	56	68	118	94.092
1700034J05Rik	107	136	94	109	70	72	45	39	58	84	65	57	126	113	157	89	84	36	47	50	87	53	36	41	31	33	41	29
1700034K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034P13Rik	6.667	2.517	5.444	1.516	3.461	1.543	2.491	6.755	0	7.825	8.086	16.144	0	11.611	3.72	2.672	2.582	8.143	7.114	2	0	0	0	8.802	4.191	1	10.956	3.7
1700036A12Rik	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	3	0	0	0	0	2	0	0	0	1	0	0
1700036G14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700036O09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700037C06Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	74.294	74.322	72.302	28.055	28.982	54.126	53.803	35.835	90.846	85.555	39.957	22.008	32.502	45.169	83.443	46.314	52.595	64.605	31.089	59.399	85.366	19.139	40.507	51.483	43.083	54.724	56.89	43.839
1700037H04Rik	314	204	282	178	205	205	168	204	298	268	173	163	205	222	273.001	208	229	164	189	239	242	179	172	177	195	208.999	175	171
1700039E15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700039E22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1700039M10Rik	0	2	0	0	0	4	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	4
1700040D17Rik	3	3	0	0	0	1	4	0	0	10	0	1	2	0	2	2	0	0	0	0	0	0	1	0	4	0	0	0
1700040F17Rik	1	8	2	0	0	1	2	0	2	4	0	0	9	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0
1700040L02Rik	27	65	202	109	131	173	82	204	264	163	126	118	153	116	93	140	56	248	103	158	304	210	152	276	155	154	200	314
1700041C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700041G16Rik	0	8	0	1	1	3	2	0	0	0	0	1	1	0	4	0	1	1	1	2	12	1	4	2	5	1	0	0
1700041M05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700041M19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042B14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1700042G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042G15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042O10Rik	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	5	0	0	0	0	1	1	0	2
1700044C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700045H11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700046C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047A11Rik	0	0	0	0	0	4.985	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	3	1	0
1700047F07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047G03Rik	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1700047I17Rik2	0	195.923	919.239	0	0	602.668	0	88.878	0	0	341.039	0	618.421	0	0	0	0	568.314	652.57	439.865	0	489.723	0	384.13	0	99.057	0	0
1700047K16Rik	39	55.856	27	21	6	32	23	22	26.579	34	9	14	25	32	30	14	21	22	13	17	43	14	9	20	24	14	25.419	27
1700047L14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047M11Rik	7	8.987	7	13.239	2	5	5	4	0	12	4	3	5	1	8.202	4	12.858	13	8	4	7	9	4	4	6	5	7	7.399
1700048M11Rik	14	6	17	5	2	4	3	2	3	3	0	6	7	5	7	7	7	3	1	5	3	3	4	4	6	0	12	5
1700048O20Rik	0	14.453	1	4	8	7	10	3	2	0	5	0	6	7	17	0	3	0	2	5	4	3	0	0	3	8	1	1
1700049E15Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
